tweet_id,favorite_count,retweet_count,timestamp,text,expanded_urls,name,rating_score
889638837579907072,25112,4037,2017-07-25 00:10:02+00:00,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://twitter.com/dog_rates/status/889638837579907072/photo/1;https://twitter.com/dog_rates/status/889638837579907072/photo/1,Ted,1.2
889531135344209921,14078,2032,2017-07-24 17:02:04+00:00,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,Stuart,1.3
889278841981685760,23392,4804,2017-07-24 00:19:32+00:00,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,Oliver,1.3
888917238123831296,27036,4047,2017-07-23 00:22:39+00:00,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,Jim,1.2
888804989199671297,23736,3814,2017-07-22 16:56:37+00:00,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://twitter.com/dog_rates/status/888804989199671297/photo/1;https://twitter.com/dog_rates/status/888804989199671297/photo/1,Zeke,1.3
888554962724278272,18333,3123,2017-07-22 00:23:06+00:00,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://twitter.com/dog_rates/status/888554962724278272/photo/1;https://twitter.com/dog_rates/status/888554962724278272/photo/1;https://twitter.com/dog_rates/status/888554962724278272/photo/1;https://twitter.com/dog_rates/status/888554962724278272/photo/1,Ralphus,1.3
888078434458587136,20243,3129,2017-07-20 16:49:33+00:00,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://twitter.com/dog_rates/status/888078434458587136/photo/1;https://twitter.com/dog_rates/status/888078434458587136/photo/1,Gerald,1.2
887705289381826560,28129,4867,2017-07-19 16:06:48+00:00,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,Jeffrey,1.3
887473957103951883,63855,16202,2017-07-19 00:47:34+00:00,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,https://twitter.com/dog_rates/status/887473957103951883/photo/1;https://twitter.com/dog_rates/status/887473957103951883/photo/1,Canela,1.3
887343217045368832,31290,9443,2017-07-18 16:08:03+00:00,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,None,1.3
887101392804085760,28460,5375,2017-07-18 00:07:08+00:00,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,None,1.2
886983233522544640,32411,6900,2017-07-17 16:17:36+00:00,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,https://twitter.com/dog_rates/status/886983233522544640/photo/1;https://twitter.com/dog_rates/status/886983233522544640/photo/1,Maya,1.3
886680336477933568,20893,4029,2017-07-16 20:14:00+00:00,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,https://twitter.com/dog_rates/status/886680336477933568/photo/1,Derek,1.3
886366144734445568,19637,2854,2017-07-15 23:25:31+00:00,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,https://twitter.com/dog_rates/status/886366144734445568/photo/1;https://twitter.com/dog_rates/status/886366144734445568/photo/1,Roscoe,1.2
886258384151887873,26009,5694,2017-07-15 16:17:19+00:00,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,Waffles,1.3
885984800019947520,30292,6056,2017-07-14 22:10:11+00:00,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,Jimbo,1.2
885528943205470208,33401,5761,2017-07-13 15:58:47+00:00,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,Maisey,1.3
885167619883638784,20331,3934,2017-07-12 16:03:00+00:00,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,https://twitter.com/dog_rates/status/885167619883638784/photo/1;https://twitter.com/dog_rates/status/885167619883638784/photo/1;https://twitter.com/dog_rates/status/885167619883638784/photo/1;https://twitter.com/dog_rates/status/885167619883638784/photo/1,None,1.3
884925521741709313,71578,16267,2017-07-12 00:01:00+00:00,This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful; Earl https://t.co/MYJvdlNRVa,https://twitter.com/dog_rates/status/884925521741709313/photo/1,Earl,1.2
884876753390489601,25854,5027,2017-07-11 20:47:12+00:00,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,https://twitter.com/dog_rates/status/884876753390489601/photo/1;https://twitter.com/dog_rates/status/884876753390489601/photo/1;https://twitter.com/dog_rates/status/884876753390489601/photo/1;https://twitter.com/dog_rates/status/884876753390489601/photo/1,Lola,1.3
884562892145688576,22589,4240,2017-07-11 00:00:02+00:00,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,Kevin,1.3
884441805382717440,25186,5130,2017-07-10 15:58:53+00:00,I present to you; Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC,https://twitter.com/dog_rates/status/884441805382717440/photo/1,None,1.4
884162670584377345,18963,2697,2017-07-09 21:29:42+00:00,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,Yogi,1.2
883838122936631299,20305,3094,2017-07-09 00:00:04+00:00,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,Noah,1.2
883360690899218434,21079,3331,2017-07-07 16:22:55+00:00,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,Grizzwald,1.3
883117836046086144,34499,5992,2017-07-07 00:17:54+00:00,Please only send dogs. We don't rate mechanics; no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E,https://twitter.com/dog_rates/status/883117836046086144/photo/1;https://twitter.com/dog_rates/status/883117836046086144/photo/1,None,1.3
882992080364220416,22212,3504,2017-07-06 15:58:11+00:00,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,https://twitter.com/dog_rates/status/882992080364220416/photo/1;https://twitter.com/dog_rates/status/882992080364220416/photo/1,Rusty,1.3
882762694511734784,26268,4401,2017-07-06 00:46:41+00:00,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,Gus,1.2
882627270321602560,26031,5474,2017-07-05 15:48:34+00:00,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,Stanley,1.3
882268110199369728,41661,10438,2017-07-04 16:01:23+00:00,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,https://twitter.com/dog_rates/status/882268110199369728/photo/1;https://twitter.com/dog_rates/status/882268110199369728/photo/1;https://twitter.com/dog_rates/status/882268110199369728/photo/1,Alfy,1.3
882045870035918850,27260,4395,2017-07-04 01:18:17+00:00,This is Koko. Her owner; inspired by Barney; recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w,https://twitter.com/dog_rates/status/882045870035918850/photo/1;https://twitter.com/dog_rates/status/882045870035918850/photo/1;https://twitter.com/dog_rates/status/882045870035918850/photo/1;https://twitter.com/dog_rates/status/882045870035918850/photo/1,Koko,1.3
881906580714921986,22630,3067,2017-07-03 16:04:48+00:00,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,Rey,1.2
881666595344535552,47122,9622,2017-07-03 00:11:11+00:00,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,Gary,1.3
881268444196462592,21623,4764,2017-07-01 21:49:04+00:00,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,https://twitter.com/dog_rates/status/881268444196462592/photo/1,Elliot,1.2
880935762899988482,15908,2523,2017-06-30 23:47:07+00:00,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,https://twitter.com/dog_rates/status/880935762899988482/photo/1,Louis,1.3
880872448815771648,19797,3451,2017-06-30 19:35:32+00:00,Ugh not again. We only rate dogs. Please don't send in well-dressed floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,https://twitter.com/dog_rates/status/880872448815771648/photo/1,None,1.2
880465832366813184,26467,5601,2017-06-29 16:39:47+00:00,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,https://twitter.com/dog_rates/status/880465832366813184/photo/1;https://twitter.com/dog_rates/status/880465832366813184/photo/1;https://twitter.com/dog_rates/status/880465832366813184/photo/1;https://twitter.com/dog_rates/status/880465832366813184/photo/1,Bella,1.2
880221127280381952,25075,3761,2017-06-29 00:27:25+00:00,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,https://twitter.com/dog_rates/status/880221127280381952/photo/1;https://twitter.com/dog_rates/status/880221127280381952/photo/1,Jesse,1.2
880095782870896641,25682,3917,2017-06-28 16:09:20+00:00,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,https://twitter.com/dog_rates/status/880095782870896641/photo/1,None,1.1
879862464715927552,20795,3146,2017-06-28 00:42:13+00:00,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,https://twitter.com/dog_rates/status/879862464715927552/photo/1;https://twitter.com/dog_rates/status/879862464715927552/photo/1;https://twitter.com/dog_rates/status/879862464715927552/photo/1,Romeo,1.3
879492040517615616,21852,2879,2017-06-27 00:10:17+00:00,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,Bailey,1.2
879415818425184262,98408,40157,2017-06-26 19:07:24+00:00,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,Duddles,1.3
879376492567855104,15644,2825,2017-06-26 16:31:08+00:00,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,https://twitter.com/dog_rates/status/879376492567855104/photo/1,Jack,1.2
879050749262655488,20972,4249,2017-06-25 18:56:45+00:00,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,https://twitter.com/dog_rates/status/879050749262655488/photo/1,Steven,1.1
879008229531029506,17698,2423,2017-06-25 16:07:47+00:00,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,https://twitter.com/dog_rates/status/879008229531029506/photo/1,Beau,1.3
878776093423087618,18036,3696,2017-06-25 00:45:22+00:00,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,https://twitter.com/dog_rates/status/878776093423087618/photo/1;https://twitter.com/dog_rates/status/878776093423087618/photo/1,Snoopy,1.3
878057613040115712,39189,6146,2017-06-23 01:10:23+00:00,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,https://twitter.com/dog_rates/status/878057613040115712/photo/1;https://twitter.com/dog_rates/status/878057613040115712/photo/1,Emmy,1.4
877736472329191424,73766,17128,2017-06-22 03:54:17+00:00,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,https://twitter.com/dog_rates/status/877736472329191424/photo/1;https://twitter.com/dog_rates/status/877736472329191424/photo/1,Aja,1.3
877556246731214848,21134,3440,2017-06-21 15:58:08+00:00,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,https://twitter.com/dog_rates/status/877556246731214848/photo/1,Penny,1.2
877316821321428993,25533,4703,2017-06-21 00:06:44+00:00,Meet Dante. At first he wasn't a fan of his new raincoat; then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc,https://twitter.com/dog_rates/status/877316821321428993/photo/1;https://twitter.com/dog_rates/status/877316821321428993/photo/1,Dante,1.3
877201837425926144,25225,5042,2017-06-20 16:29:50+00:00,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,https://twitter.com/dog_rates/status/877201837425926144/photo/1;https://twitter.com/dog_rates/status/877201837425926144/photo/1,Nelly,1.2
876838120628539392,19273,3023,2017-06-19 16:24:33+00:00,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,https://twitter.com/dog_rates/status/876838120628539392/photo/1;https://twitter.com/dog_rates/status/876838120628539392/photo/1,Ginger,1.2
876484053909872640,17507,2142,2017-06-18 16:57:37+00:00,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,https://twitter.com/dog_rates/status/876484053909872640/photo/1,Benedict,1.3
876120275196170240,26083,4225,2017-06-17 16:52:05+00:00,Meet Venti; a seemingly caffeinated puppoccino. She was just informed the weekend would include walks; pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek,https://twitter.com/dog_rates/status/876120275196170240/photo/1,Venti,1.3
875747767867523072,23452,3879,2017-06-16 16:11:53+00:00,This is Goose. He's a womanizer. Cheeky as h*ck; but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN,https://twitter.com/dog_rates/status/875747767867523072/photo/1,Goose,1.3
875144289856114688,20454,4446,2017-06-15 00:13:52+00:00,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,https://twitter.com/dog_rates/status/875144289856114688/video/1,Nugget,1.3
875021211251597312,23787,4276,2017-06-14 16:04:48+00:00,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,https://twitter.com/dog_rates/status/875021211251597312/photo/1;https://twitter.com/dog_rates/status/875021211251597312/photo/1,None,1.2
874680097055178752,25951,4204,2017-06-13 17:29:20+00:00,Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,https://twitter.com/dog_rates/status/874680097055178752/photo/1,Cash,1.2
874296783580663808,24310,3739,2017-06-12 16:06:11+00:00,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,https://twitter.com/dog_rates/status/874296783580663808/photo/1,Jed,1.3
874057562936811520,21225,3618,2017-06-12 00:15:36+00:00,I can't believe this keeps happening. This; is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2,https://twitter.com/dog_rates/status/874057562936811520/photo/1,None,1.2
874012996292530176,31977,9289,2017-06-11 21:18:31+00:00,This is Sebastian. He can't see all the colors of the rainbow; but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V,https://twitter.com/dog_rates/status/874012996292530176/photo/1;https://twitter.com/dog_rates/status/874012996292530176/photo/1,Sebastian,1.3
873580283840344065,22629,3580,2017-06-10 16:39:04+00:00,We usually don't rate Deck-bound Saskatoon Black Bears; but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n,https://twitter.com/dog_rates/status/873580283840344065/photo/1,None,1.3
872967104147763200,25467,4925,2017-06-09 00:02:31+00:00,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,https://twitter.com/dog_rates/status/872967104147763200/photo/1;https://twitter.com/dog_rates/status/872967104147763200/photo/1,None,1.2
872820683541237760,13782,3380,2017-06-08 14:20:41+00:00,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",https://twitter.com/dog_rates/status/872820683541237760/photo/1;https://twitter.com/dog_rates/status/872820683541237760/photo/1;https://twitter.com/dog_rates/status/872820683541237760/photo/1;https://twitter.com/dog_rates/status/872820683541237760/photo/1,None,1.3
872620804844003328,19394,3320,2017-06-08 01:06:27+00:00,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,https://twitter.com/dog_rates/status/872620804844003328/photo/1,Monkey,1.3
872486979161796608,38139,8242,2017-06-07 16:14:40+00:00,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,https://twitter.com/dog_rates/status/872486979161796608/photo/1,None,1.2
872122724285648897,32066,7378,2017-06-06 16:07:15+00:00,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,https://twitter.com/dog_rates/status/872122724285648897/photo/1;https://twitter.com/dog_rates/status/872122724285648897/photo/1,Kody,1.2
871879754684805121,35162,9993,2017-06-06 00:01:46+00:00,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,https://twitter.com/dog_rates/status/871879754684805121/photo/1;https://twitter.com/dog_rates/status/871879754684805121/photo/1,Lassie,1.3
871762521631449091,18929,3182,2017-06-05 16:15:56+00:00,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,https://twitter.com/dog_rates/status/871762521631449091/photo/1;https://twitter.com/dog_rates/status/871762521631449091/photo/1;https://twitter.com/dog_rates/status/871762521631449091/photo/1,Rover,1.2
871515927908634625,18910,3178,2017-06-04 23:56:03+00:00,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,https://twitter.com/dog_rates/status/871515927908634625/photo/1;https://twitter.com/dog_rates/status/871515927908634625/photo/1,Napolean,1.2
871032628920680449,21315,3487,2017-06-03 15:55:36+00:00,This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control; mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo,https://twitter.com/dog_rates/status/871032628920680449/photo/1,Boomer,1.3
870804317367881728,31562,5667,2017-06-03 00:48:22+00:00,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,https://twitter.com/dog_rates/status/870804317367881728/photo/1,None,1.1
870374049280663552,77963,24287,2017-06-01 20:18:38+00:00,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,https://twitter.com/dog_rates/status/870374049280663552/photo/1,Zoey,1.3
870308999962521604,20573,3798,2017-06-01 16:00:09+00:00,This is Rumble; but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9,https://twitter.com/dog_rates/status/870308999962521604/photo/1;https://twitter.com/dog_rates/status/870308999962521604/photo/1,Rumble,1.3
870063196459192321,34281,7613,2017-05-31 23:43:25+00:00,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,https://twitter.com/dog_rates/status/870063196459192321/photo/1;https://twitter.com/dog_rates/status/870063196459192321/photo/1,Clifford,1.4
869772420881756160,40027,9298,2017-05-31 04:27:59+00:00,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",https://twitter.com/dog_rates/status/869772420881756160/photo/1,Dewey,1.3
869702957897576449,26516,5783,2017-05-30 23:51:58+00:00,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,https://twitter.com/dog_rates/status/869702957897576449/photo/1,Stanley,1.3
869596645499047938,15008,2864,2017-05-30 16:49:31+00:00,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,https://twitter.com/dog_rates/status/869596645499047938/photo/1;https://twitter.com/dog_rates/status/869596645499047938/photo/1,Scout,1.2
869227993411051520,19204,3461,2017-05-29 16:24:37+00:00,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,https://twitter.com/dog_rates/status/869227993411051520/photo/1,Gizmo,1.3
868880397819494401,61506,13252,2017-05-28 17:23:24+00:00,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,https://twitter.com/dog_rates/status/868880397819494401/photo/1,Walter,1.4
868622495443632128,25107,4867,2017-05-28 00:18:35+00:00,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,https://twitter.com/dog_rates/status/868622495443632128/photo/1,None,1.3
867900495410671616,22823,3849,2017-05-26 00:29:37+00:00,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",https://twitter.com/dog_rates/status/867900495410671616/photo/1,None,1.2
867774946302451713,32000,6767,2017-05-25 16:10:44+00:00,Meet Harold. He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,https://twitter.com/dog_rates/status/867774946302451713/photo/1;https://twitter.com/dog_rates/status/867774946302451713/photo/1,Harold,1.3
867421006826221569,15168,2295,2017-05-24 16:44:18+00:00,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,https://twitter.com/dog_rates/status/867421006826221569/photo/1,Shikha,1.2
